Product ID,catId,Product Name,Status,Product Images1,Product Images2,Product Images3,Product Images4,Product Images5,Product Images6,Product Images7,Product Images8,originalLocalName,currencyCode,White Background Image,Warranty Policy,Warranty,Warranty Type,Main Description,Product Highlights,tr(s-wb-product@md5key),Size Chart
4244825797,10100428,Patapon 3 PSP Game R3 (Used,active,https://ph-live.slatic.net/p/e00a0a669bdefb5e877de767268d1f35.jpg,https://ph-live.slatic.net/p/72d7ffac55f83c96f5d57ecf3406a946.jpg,https://ph-live.slatic.net/p/890bd0167b1eccb064e4ac99aee1a327.jpg,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Patapon 3 PSP Game</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: Music & party</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1 </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: R3</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Language: English, Chinese</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is used.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Devastate your opponents with attacks as Superhero Patapon in the third iteration of the critically acclaimed rhythm-based action adventure. Play campaign with friends, go head-to-head, or even take on a clan of other Patapon gamers with network play allowing up to eight people. Customize your tribe with different weapons and abilities in the greatest portable adventure of rhythm and war.</span></p></article>",,9074f4eddb087ca8b0b2ccc92f950a34,
4244974189,10100428,Avengers Steelcase (Game not included) (New),active,https://ph-live.slatic.net/p/54027ed02367d04821d5878661c3618b.jpg,https://ph-live.slatic.net/p/d78811eec028b0ed21bbba4017cc1b0e.jpg,https://ph-live.slatic.net/p/ec766ec4f879c63e5477acfa41ecbb4b.jpg,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Avengers Steelcase (Game not included) </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Nice addition to your collection.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Collector's item </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is new. New</span></p></article>",,e0b990e0788a26300252d94472b6bd35,
4237708451,23992,The Last of Us Part II Tote Bag (Brand new),active,https://ph-live.slatic.net/p/c70489955e3cd7887a51e29bc5eaea87.jpg,https://ph-live.slatic.net/p/30e1c88f6ba530bbbe5168a9e3fb8621.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>The Last of Us Part II Tote Bag (Brand new)</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Rare collector's item</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Nice addition to your collections</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Pre-order bonuses for The Last of Us Part II in Hong Kong . (No game included)</span></p></article>",,f239a9a5dc2107e9634dcd9278de49ad,
4237563918,10100428,Rhapsody: Marl Kingdom Chronicles Limited Edition Nintendo Switch Game  (Brand new),active,https://ph-live.slatic.net/p/561df84710d2d6dd2f829e56054c2e1a.jpg,https://ph-live.slatic.net/p/8e45aaee05adc0c60a2c0bc2d7b706a6.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Rhapsody: Marl Kingdom Chronicles Limited Edition  Nintendo Switch Game </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: RPG</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Language: English</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Experience Rhapsody II & III for the first time in the West! Following the events of Rhapsody: A Musical Adventure, join young Kururu, the daughter of Cornet and Ferdinand, on her quest to find true love in Rhapsody II: Ballad of the Little Princess! Then, gear up for another dose of musical adventures as the songs and stories continue in Rhapsody III: Memories of Marl Kingdom!</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Limited Edition incudes:</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>The game : Rhapsody: Marl Kingdom Chronicles Deluxe Edition for NSW </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>""Memories In Melody"" hardcover artbook</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>""Ballad Of The Little Princess"" 2-Disc Original Soundtrack</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>""Memories of Marl Kingdom"" 2-Disc Original Soundtrack</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>""Royal Crescendo"" Art Card (Set of 3)</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>""A Duet Of Adventure"" Acrylic Display</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>""Generations Of Song"" Acrylic Display</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>""The Show Must Go On"" Cloth Poster</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Collector's Box</span></p></article>",,9202080bd98773a7a964030c869ac800,
4237737013,24003,Super Mario Bros. Wonder Tote Bag (Brand new),active,https://ph-live.slatic.net/p/805e2d2a3f7666f4ccfb827896cae4cc.jpg,https://ph-live.slatic.net/p/17bb46e39ec8a510dc60e61cd0cfd0b5.jpg,,,,,,,en_PH,PHP,,,,No Warranty,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Super Mario Bros. Wonder Tote Bag (Brand new)</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Rare collector's item</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Nice addition to your collections</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Pre-order bonus for the game Super Mario Bros. Wonder in Hongkong. ( No game included )</span></p></article>",,7dda0dce21b98f92fe32893cf85cf0b2,
4235779954,10100428,Mercenaries Wings: The False Phoenix Nintendo Switch Game US (Brand new),active,https://ph-live.slatic.net/p/1c4e0d65c59c953f147a891f20528bb0.jpg,https://ph-live.slatic.net/p/9614a5a7b78373397b548dd215b000d2.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Mercenaries Wings: The False Phoenix Nintendo Switch Game </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: Turn-based Tactics</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Language: English</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Mercenaries Wings: The False Phoenix, blends turn-based strategy, old-school aesthetics and a tale of war, betrayal and magical forces! Mercenaries Wings: The False Phoenix challenges your tactical nous across a lengthy and challenging campaign. The Kingdom of Dryden has an incredible history thanks to the story of a Phoenix facing down enemies generations ago; now, buoyed by that legacy, King Harold continually seeks conflict. Follow the tale of a band of mercenaries, working for coin but then challenged to consider whether their actions, and those of King Harold, are what is best for the land. What follows is a story of war, betrayal, magical lore and redemption for a nation! A tactical RPG in the finest traditions of the genre, Mercenaries Wings: The False Phoenix requires you to carefully utilize varied units and their abilities. Set Leaders to change the flow of battle, level up your units, change classes, manage equipment and make the key choices that will be the difference between victory and defeat! An adventure that will take many hours to complete, Mercenaries Wings: The False Phoenix will challenge even the most careful strategists. Features: * An all-new standalone story in the Mercenaries series, this adventure offers many hours of entertainment. * Carefully crafted tactical RPG action. * Choose a Leader for each battle, level up units, change class types and pick the right equipment. * Follow the twists and turns of the tale that includes war, magical beasts and leadership challenges! * Featuring character illustrations by Kazama Raita!</span></p></article>",,76ed3255164dfcdce00b7c6cb8e43b68,
4235773843,10100428,Monster Hunter Stories 2:  Wings of Ruin Nintendo Switch Game US (Brand new),active,https://ph-live.slatic.net/p/53ff3bf529efe100cdc73f90311cf1ba.jpg,https://ph-live.slatic.net/p/71138ee897cc291786ba52eee49625f0.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Monster Hunter Stories 2:  Wings of Ruin Nintendo Switch Game </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: RPG</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Language: English</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span> Monster Hunter Stories 2: Wings of Ruin offers both RPG and Monster Hunter fans a unique new experience with a rich storyline featuring charming characters, challenging quests and friendly encounters with familiar monsters from the Monster Hunter series. Assuming the role of a young Monster Rider who can use a Kinship Stone to form strong bonds with monsters, players can gain experience and improve their skills to form deeper connections with these wonderful creatures. When ready, players can embark on memorable adventures filled with dramatic events and heartwarming friendships as the epic tale unfolds.</span></p></article>",,488cf35b29cff049ee4f1c721c95d8c1,
4233500560,10100428,Omori Nintendo Switch Game US (Brand new),active,https://ph-live.slatic.net/p/1011aa15771299550658b48b2f4c22cb.jpg,https://ph-live.slatic.net/p/d4b71c4e542e355bf8f7740db01a2758.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Omori Nintendo Switch Game</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: Turn-based</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Language: English</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Explore a strange world full of colorful friends and foes. Navigate through the vibrant and the mundane in order to uncover a forgotten past. When the time comes, the path you’ve chosen will determine your fate... and perhaps the fate of others as well.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p></article>",,369cbbb559f5c678e3a908b741de756f,
4233455671,10100428,Persona 5 Tactica Nintendo Switch Game US (Brand new),active,https://ph-live.slatic.net/p/c3806aa9a99a7c6ef3c70e5a5575b5e6.jpg,https://ph-live.slatic.net/p/005ca52a75d8f1b89953c69b43c44f6c.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Persona 5 Tactica Nintendo Switch Game</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: Turn-based</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Language: English</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Ignite your heart— An emotional uprising begins!</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>After a strange incident, the Phantom Thieves wander into a bizarre realm where its citizens are living under tyrannical oppression. Surrounded by a military group named Legionnaires, they find themselves in grave danger until a mysterious revolutionary named Erina rescues them and offers an enticing deal in exchange for their help. What truth lies behind Erina and the deal she offers to the Phantom Thieves?</span></p></article>",,5ee3837a57087bd07e657b04228d5b17,
4233400017,10100428,Tokyo Mirage Sessions FE Nintendo Wii U Game US version (brand new),active,https://ph-live.slatic.net/p/cc87de296450199cca739d1ab2da459c.jpg,https://ph-live.slatic.net/p/db64b6bc8bcfbb259072505718c1ca32.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Tokyo Mirage Sessions FE Nintendo Wii U Game</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: RPG</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Language: English</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>okyo Mirage Sessions #FE (also known in Japan as Genei Ibunroku#FE and Shin Megami Tensei x Fire Emblem) is Nintendo's Fire Emblem and Atlus's Shin Megami Tensei crossover RPG! Amazing Fire Emblem style characters design, advanced battle system, new added social link and texting programs and well-written in-depth storyline, this collaboration game surely surprises us again! Not only will gamers see plenty of popular Fire Emblem characters, but also its revamped Shin Megami Tensei modern style gameplay tailored for Wii U!</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>The story sets the stage in modern Tokyo; same like many other metropolis around the world, lots of passionate young people come to this city to pursue their dreams. While it seems like they are not the only ones come to this city, evil creatures named ""Mirages"" also wander around Tokyo in order to steal ""Performa"" - a magical energy activated inside human body when people fulfill an accomplishment and shine their way. Follow the main protagonist Itsuki Aoi and his friends to master these dangerous Mirages and realize their stardoms to be top artists!</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p></article>",,b54ca0664c85340bd696bb61ce17a9db,
4231654480,10100428,Project X Zone 2 Nintendo 3DS Game US Version (Brand New),active,https://ph-live.slatic.net/p/931194da1c41450464e10f675b430be8.jpg,https://ph-live.slatic.net/p/f971e63ddff128b8f832100b552159a2.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Project X Zone 2 Nintendo 3DS Game </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: Turn-Based Tactics</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US (English)</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new/ sealed.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>In the sequel to the original world crossing adventure, legendary characters from Japan's most prolific video game publishers come together to create the biggest mashup strategy game ever! Developed by MONOLITH SOFTWARE INC., Project X Zone 2 gives gamers the opportunity to play as their favorite characters from a multitude of franchises and form teams of characters hailing from classic and current franchises and engage enemies through strategic turn-based battles. Featuring characters from YAKUZA: Dead Souls, the Sakura Wars series and Virtua Fighter series and more from SEGA Interactive Co., Ltd / SEGA Games Co., Ltd, characters from Capcom's franchises including the Resident Evil series, Devil May Cry series and Megaman X series, and characters from the TEKKEN series, Tales of Vesperia, and .hack// series from BANDAI NAMCO! </span></p></article>",,b42548e55e5efb3266740e60eded26a0,
4231534784,10100428,Final Fantasy Crystal Chronicles Echoes of Time  Nintendo DS Game US Version (New),active,https://ph-live.slatic.net/p/456538afbff324ae70c3b0f861149bd4.jpg,https://ph-live.slatic.net/p/f3daaf1c1b01ad60cfc674ba24b1c237.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Final Fantasy Crystal Chronicles Echoes of Time Nintendo DS Game </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: Action RPG</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>An innovative new concept in multiplayer gaming, Final Fantasy Crystal Chronicles: Echoes of Time enables Wii and DS users to play side by side for the first time. This breakthrough in gaming connectivity allows players on both Nintendo platforms to journey together in the fantastical world of the beloved Final Fantasy Crystal Chronicles series. Echoes of Time offers a gameplay system that allows for a seamless, hassle-free in-game switch from single to multiplayer mode. Play anytime, anywhere, with anyone and experience a new level of connectivity with this latest adventure in the FFCC series. A triumphant return from a monster-infested forest marks the completion of the 16-year-old hero’s coming-of-age ceremony. However, the hero's joy is short-lived as a young village girl is found to be afflicted by a mysterious illness known as ""crystal sickness."" Determined to obtain the cure, the hero steps out of the secluded village for the first time, only to discover a world in which crystals are merely artifacts of the past and no longer exist. Play anytime, anywhere with anyone Multiplayer connectivity reaches new heights in Echoes of Time, where players can team up or compete with friends and players around the world. The intuitive control scheme introduced in Ring of Fates returns, now adapted to Wii for double the action. Players can switch between single and multiplayer modes at any time while playing, enjoying two great gaming options in one integrated experience. A personalized hero can be generated from a choice of the four familiar races of the series; Clavats, Lilties, Selkies or Yukes. Players joining from the Wii can also introduce their Miis to the world of FFCC. Create and customize materials, armor and equipment for characters with tailored appearances and abilities - no two heroes will be the same! Players can continue to enjoy the game even after completing the main adventure, as the New Game+ feature provides increased difficulty and better items with every new round.</span></p></article>",,5b7509bf392a56c9e48127b68388646f,
4231265311,10100428,Lost in Blue 3  Nintendo DS Game US Version (New),active,https://ph-live.slatic.net/p/af9891f709cdb7d607f9a688b092f983.jpg,https://ph-live.slatic.net/p/0aacf23cbbf93df22bdf613fe36d471e.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Lost in Blue 3  Nintendo DS Game</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: Survival</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: US</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new but outer plastic cover was resealed/replaced due to tear.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Lost in Blue 3 marks the return of the original ""survival adventure"" game for the Nintendo DS. Guide one of four playable characters, each with their own hidden past and unique strengths, through exotic locales on a mysterious island while surviving the elements to stay alive. Work alone or cooperatively with other characters to gather food, explore the island, and hunt dangerous wildlife. Use a character’s abilities to dictate which path you’ll take to uncover the mysteries of the island and ultimately engineer your escape. </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p></article>",,cd06b9bc38fdf7b16d9d5d6d884a57c0,
4231127724,10100428,Atelier Meruru The Apprentice of Arland Playstation 3 Game R1 (PS3) (Brand New),active,https://ph-live.slatic.net/p/138be73197141071c0a306a3bc822b35.jpg,https://ph-live.slatic.net/p/fdde9b117b29156dc7b3328fe7958a42.jpg,,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Atelier Meruru The Apprentice of Arland Playstation 3 Game </span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre: RPG</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: R1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new and sealed.</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>The 3rd release in the Arland series. Princess of the small frontier country of Arls, Meruru plans to use alchemy to stimulate the growth of her small country. Use Synthesis, Explore, and Battle to increase the population within the time limit and boost the advancement of the kingdom.</span></p></article>",,cfa09312ffabb56a92449b6b377a803b,
